西元日期,星期,是否放假,備註
20240506,一,False,無特別
20240507,二,False,無特別
20240508,三,False,無特別
20240509,四,False,無特別
20240510,五,False,無特別
20240511,六,True,無特別
20240512,日,True,無特別
20240513,一,False,無特別
20240514,二,False,無特別
20240515,三,False,無特別
20240516,四,False,無特別
20240517,五,False,無特別
20240518,六,True,無特別
20240519,日,True,無特別
20240520,一,False,無特別
20240521,二,False,無特別
20240522,三,False,無特別
20240523,四,False,無特別
20240524,五,False,無特別
20240525,六,True,無特別
20240526,日,True,無特別
20240527,一,False,無特別
20240528,二,False,無特別
20240529,三,False,無特別
20240530,四,False,無特別
20240531,五,False,無特別
20240601,六,True,無特別
20240602,日,True,無特別
20240603,一,False,無特別
20240604,二,False,無特別
20240605,三,False,無特別
20240606,四,False,無特別
20240607,五,False,無特別
20240608,六,True,無特別
20240609,日,True,無特別
20240610,一,True,端午節
20240611,二,False,無特別
20240612,三,False,無特別
20240613,四,False,無特別
20240614,五,False,無特別
20240615,六,True,無特別
20240616,日,True,無特別
20240617,一,False,無特別
20240618,二,False,無特別
20240619,三,False,無特別
20240620,四,False,無特別
20240621,五,False,無特別
20240622,六,True,無特別
20240623,日,True,無特別
20240624,一,False,無特別
20240625,二,False,無特別
20240626,三,False,無特別
20240627,四,False,無特別
20240628,五,False,無特別
20240629,六,True,無特別
20240630,日,True,無特別
20240701,一,False,無特別
20240702,二,False,無特別
20240703,三,False,無特別
20240704,四,False,無特別
20240705,五,False,無特別
20240706,六,True,無特別
20240707,日,True,無特別
20240708,一,False,無特別
20240709,二,False,無特別
20240710,三,False,無特別
20240711,四,False,無特別
20240712,五,False,無特別
20240713,六,True,無特別
20240714,日,True,無特別
20240715,一,False,無特別
20240716,二,False,無特別
20240717,三,False,無特別
20240718,四,False,無特別
20240719,五,False,無特別
20240720,六,True,無特別
20240721,日,True,無特別
20240722,一,False,無特別
20240723,二,False,無特別
20240724,三,False,無特別
20240725,四,False,無特別
20240726,五,False,無特別
20240727,六,True,無特別
20240728,日,True,無特別
20240729,一,False,無特別
20240730,二,False,無特別
20240731,三,False,無特別
20240801,四,False,無特別
20240802,五,False,無特別
20240803,六,True,無特別
20240804,日,True,無特別
20240805,一,False,無特別
20240806,二,False,無特別
20240807,三,False,無特別
20240808,四,False,無特別
20240809,五,False,無特別
20240810,六,True,無特別
20240811,日,True,無特別
20240812,一,False,無特別
20240813,二,False,無特別
20240814,三,False,無特別
20240815,四,False,無特別
20240816,五,False,無特別
20240817,六,True,無特別
20240818,日,True,無特別
20240819,一,False,無特別
20240820,二,False,無特別
20240821,三,False,無特別
20240822,四,False,無特別
20240823,五,False,無特別
20240824,六,True,無特別
20240825,日,True,無特別
20240826,一,False,無特別
20240827,二,False,無特別
20240828,三,False,無特別
20240829,四,False,無特別
20240830,五,False,無特別
20240831,六,True,無特別
20240901,日,True,無特別
20240902,一,False,無特別
20240903,二,False,無特別
20240904,三,False,無特別
20240905,四,False,無特別
20240906,五,False,無特別
20240907,六,True,無特別
20240908,日,True,無特別
20240909,一,False,無特別
20240910,二,False,無特別
20240911,三,False,無特別
20240912,四,False,無特別
20240913,五,False,無特別
20240914,六,True,無特別
20240915,日,True,無特別
20240916,一,False,無特別
20240917,二,True,中秋節
20240918,三,False,無特別
20240919,四,False,無特別
20240920,五,False,無特別
20240921,六,True,無特別
20240922,日,True,無特別
20240923,一,False,無特別
20240924,二,False,無特別
20240925,三,False,無特別
20240926,四,False,無特別
20240927,五,False,無特別
20240928,六,True,無特別
20240929,日,True,無特別
20240930,一,False,無特別
20241001,二,False,無特別
20241002,三,False,無特別
20241003,四,False,無特別
20241004,五,False,無特別
20241005,六,True,無特別
20241006,日,True,無特別
20241007,一,False,無特別
20241008,二,False,無特別
20241009,三,False,無特別
20241010,四,True,國慶日
20241011,五,False,無特別
20241012,六,True,無特別
20241013,日,True,無特別
20241014,一,False,無特別
20241015,二,False,無特別
20241016,三,False,無特別
20241017,四,False,無特別
20241018,五,False,無特別
20241019,六,True,無特別
20241020,日,True,無特別
20241021,一,False,無特別
20241022,二,False,無特別
20241023,三,False,無特別
20241024,四,False,無特別
20241025,五,False,無特別
20241026,六,True,無特別
20241027,日,True,無特別
20241028,一,False,無特別
20241029,二,False,無特別
20241030,三,False,無特別
20241031,四,False,無特別
20241101,五,False,無特別
20241102,六,True,無特別
20241103,日,True,無特別
20241104,一,False,無特別
20241105,二,False,無特別
20241106,三,False,無特別
20241107,四,False,無特別
20241108,五,False,無特別
20241109,六,True,無特別
20241110,日,True,無特別
20241111,一,False,無特別
20241112,二,False,無特別
20241113,三,False,無特別
20241114,四,False,無特別
20241115,五,False,無特別
20241116,六,True,無特別
20241117,日,True,無特別
20241118,一,False,無特別
20241119,二,False,無特別
20241120,三,False,無特別
20241121,四,False,無特別
20241122,五,False,無特別
20241123,六,True,無特別
20241124,日,True,無特別
20241125,一,False,無特別
20241126,二,False,無特別
20241127,三,False,無特別
20241128,四,False,無特別
20241129,五,False,無特別
20241130,六,True,無特別
20241201,日,True,無特別
20241202,一,False,無特別
20241203,二,False,無特別
20241204,三,False,無特別
20241205,四,False,無特別
20241206,五,False,無特別
20241207,六,True,無特別
20241208,日,True,無特別
20241209,一,False,無特別
20241210,二,False,無特別
20241211,三,False,無特別
20241212,四,False,無特別
20241213,五,False,無特別
20241214,六,True,無特別
20241215,日,True,無特別
20241216,一,False,無特別
20241217,二,False,無特別
20241218,三,False,無特別
20241219,四,False,無特別
20241220,五,False,無特別
20241221,六,True,無特別
20241222,日,True,無特別
20241223,一,False,無特別
20241224,二,False,無特別
20241225,三,False,無特別
20241226,四,False,無特別
20241227,五,False,無特別
20241228,六,True,無特別
20241229,日,True,無特別
20241230,一,False,無特別
20241231,二,False,無特別
20190101,二,True,開國紀念日
20190102,三,False,無特別
20190103,四,False,無特別
20190104,五,False,無特別
20190105,六,True,無特別
20190106,日,True,無特別
20190107,一,False,無特別
20190108,二,False,無特別
20190109,三,False,無特別
20190110,四,False,無特別
20190111,五,False,無特別
20190112,六,True,無特別
20190113,日,True,無特別
20190114,一,False,無特別
20190115,二,False,無特別
20190116,三,False,無特別
20190117,四,False,無特別
20190118,五,False,無特別
20190119,六,False,調整上班
20190120,日,True,無特別
20190121,一,False,無特別
20190122,二,False,無特別
20190123,三,False,無特別
20190124,四,False,無特別
20190125,五,False,無特別
20190126,六,True,無特別
20190127,日,True,無特別
20190128,一,False,無特別
20190129,二,False,無特別
20190130,三,False,無特別
20190131,四,False,無特別
20190201,五,False,無特別
20190202,六,True,無特別
20190203,日,True,無特別
20190204,一,True,農曆除夕
20190205,二,True,春節
20190206,三,True,春節
20190207,四,True,春節
20190208,五,True,調整放假
20190209,六,True,無特別
20190210,日,True,無特別
20190211,一,False,無特別
20190212,二,False,無特別
20190213,三,False,無特別
20190214,四,False,無特別
20190215,五,False,無特別
20190216,六,True,無特別
20190217,日,True,無特別
20190218,一,False,無特別
20190219,二,False,無特別
20190220,三,False,無特別
20190221,四,False,無特別
20190222,五,False,無特別
20190223,六,False,調整上班
20190224,日,True,無特別
20190225,一,False,無特別
20190226,二,False,無特別
20190227,三,False,無特別
20190228,四,True,和平紀念日
20190301,五,True,調整放假
20190302,六,True,無特別
20190303,日,True,無特別
20190304,一,False,無特別
20190305,二,False,無特別
20190306,三,False,無特別
20190307,四,False,無特別
20190308,五,False,無特別
20190309,六,True,無特別
20190310,日,True,無特別
20190311,一,False,無特別
20190312,二,False,無特別
20190313,三,False,無特別
20190314,四,False,無特別
20190315,五,False,無特別
20190316,六,True,無特別
20190317,日,True,無特別
20190318,一,False,無特別
20190319,二,False,無特別
20190320,三,False,無特別
20190321,四,False,無特別
20190322,五,False,無特別
20190323,六,True,無特別
20190324,日,True,無特別
20190325,一,False,無特別
20190326,二,False,無特別
20190327,三,False,無特別
20190328,四,False,無特別
20190329,五,False,無特別
20190330,六,True,無特別
20190331,日,True,無特別
20190401,一,False,無特別
20190402,二,False,無特別
20190403,三,False,無特別
20190404,四,True,兒童節
20190405,五,True,民族掃墓節
20190406,六,True,無特別
20190407,日,True,無特別
20190408,一,False,無特別
20190409,二,False,無特別
20190410,三,False,無特別
20190411,四,False,無特別
20190412,五,False,無特別
20190413,六,True,無特別
20190414,日,True,無特別
20190415,一,False,無特別
20190416,二,False,無特別
20190417,三,False,無特別
20190418,四,False,無特別
20190419,五,False,無特別
20190420,六,True,無特別
20190421,日,True,無特別
20190422,一,False,無特別
20190423,二,False,無特別
20190424,三,False,無特別
20190425,四,False,無特別
20190426,五,False,無特別
20190427,六,True,無特別
20190428,日,True,無特別
20190429,一,False,無特別
20190430,二,False,無特別
20190501,三,False,無特別
20190502,四,False,無特別
20190503,五,False,無特別
20190504,六,True,無特別
20190505,日,True,無特別
20190506,一,False,無特別
20190507,二,False,無特別
20190508,三,False,無特別
20190509,四,False,無特別
20190510,五,False,無特別
20190511,六,True,無特別
20190512,日,True,無特別
20190513,一,False,無特別
20190514,二,False,無特別
20190515,三,False,無特別
20190516,四,False,無特別
20190517,五,False,無特別
20190518,六,True,無特別
20190519,日,True,無特別
20190520,一,False,無特別
20190521,二,False,無特別
20190522,三,False,無特別
20190523,四,False,無特別
20190524,五,False,無特別
20190525,六,True,無特別
20190526,日,True,無特別
20190527,一,False,無特別
20190528,二,False,無特別
20190529,三,False,無特別
20190530,四,False,無特別
20190531,五,False,無特別
20190601,六,True,無特別
20190602,日,True,無特別
20190603,一,False,無特別
20190604,二,False,無特別
20190605,三,False,無特別
20190606,四,False,無特別
20190607,五,True,端午節
20190608,六,True,無特別
20190609,日,True,無特別
20190610,一,False,無特別
20190611,二,False,無特別
20190612,三,False,無特別
20190613,四,False,無特別
20190614,五,False,無特別
20190615,六,True,無特別
20190616,日,True,無特別
20190617,一,False,無特別
20190618,二,False,無特別
20190619,三,False,無特別
20190620,四,False,無特別
20190621,五,False,無特別
20190622,六,True,無特別
20190623,日,True,無特別
20190624,一,False,無特別
20190625,二,False,無特別
20190626,三,False,無特別
20190627,四,False,無特別
20190628,五,False,無特別
20190629,六,True,無特別
20190630,日,True,無特別
20190701,一,False,無特別
20190702,二,False,無特別
20190703,三,False,無特別
20190704,四,False,無特別
20190705,五,False,無特別
20190706,六,True,無特別
20190707,日,True,無特別
20190708,一,False,無特別
20190709,二,False,無特別
20190710,三,False,無特別
20190711,四,False,無特別
20190712,五,False,無特別
20190713,六,True,無特別
20190714,日,True,無特別
20190715,一,False,無特別
20190716,二,False,無特別
20190717,三,False,無特別
20190718,四,False,無特別
20190719,五,False,無特別
20190720,六,True,無特別
20190721,日,True,無特別
20190722,一,False,無特別
20190723,二,False,無特別
20190724,三,False,無特別
20190725,四,False,無特別
20190726,五,False,無特別
20190727,六,True,無特別
20190728,日,True,無特別
20190729,一,False,無特別
20190730,二,False,無特別
20190731,三,False,無特別
20190801,四,False,無特別
20190802,五,False,無特別
20190803,六,True,無特別
20190804,日,True,無特別
20190805,一,False,無特別
20190806,二,False,無特別
20190807,三,False,無特別
20190808,四,False,無特別
20190809,五,False,無特別
20190810,六,True,無特別
20190811,日,True,無特別
20190812,一,False,無特別
20190813,二,False,無特別
20190814,三,False,無特別
20190815,四,False,無特別
20190816,五,False,無特別
20190817,六,True,無特別
20190818,日,True,無特別
20190819,一,False,無特別
20190820,二,False,無特別
20190821,三,False,無特別
20190822,四,False,無特別
20190823,五,False,無特別
20190824,六,True,無特別
20190825,日,True,無特別
20190826,一,False,無特別
20190827,二,False,無特別
20190828,三,False,無特別
20190829,四,False,無特別
20190830,五,False,無特別
20190831,六,True,無特別
20190901,日,True,無特別
20190902,一,False,無特別
20190903,二,False,無特別
20190904,三,False,無特別
20190905,四,False,無特別
20190906,五,False,無特別
20190907,六,True,無特別
20190908,日,True,無特別
20190909,一,False,無特別
20190910,二,False,無特別
20190911,三,False,無特別
20190912,四,False,無特別
20190913,五,True,中秋節
20190914,六,True,無特別
20190915,日,True,無特別
20190916,一,False,無特別
20190917,二,False,無特別
20190918,三,False,無特別
20190919,四,False,無特別
20190920,五,False,無特別
20190921,六,True,無特別
20190922,日,True,無特別
20190923,一,False,無特別
20190924,二,False,無特別
20190925,三,False,無特別
20190926,四,False,無特別
20190927,五,False,無特別
20190928,六,True,無特別
20190929,日,True,無特別
20190930,一,False,無特別
20191001,二,False,無特別
20191002,三,False,無特別
20191003,四,False,無特別
20191004,五,False,無特別
20191005,六,False,調整上班
20191006,日,True,無特別
20191007,一,False,無特別
20191008,二,False,無特別
20191009,三,False,無特別
20191010,四,True,國慶日
20191011,五,True,調整放假
20191012,六,True,無特別
20191013,日,True,無特別
20191014,一,False,無特別
20191015,二,False,無特別
20191016,三,False,無特別
20191017,四,False,無特別
20191018,五,False,無特別
20191019,六,True,無特別
20191020,日,True,無特別
20191021,一,False,無特別
20191022,二,False,無特別
20191023,三,False,無特別
20191024,四,False,無特別
20191025,五,False,無特別
20191026,六,True,無特別
20191027,日,True,無特別
20191028,一,False,無特別
20191029,二,False,無特別
20191030,三,False,無特別
20191031,四,False,無特別
20191101,五,False,無特別
20191102,六,True,無特別
20191103,日,True,無特別
20191104,一,False,無特別
20191105,二,False,無特別
20191106,三,False,無特別
20191107,四,False,無特別
20191108,五,False,無特別
20191109,六,True,無特別
20191110,日,True,無特別
20191111,一,False,無特別
20191112,二,False,無特別
20191113,三,False,無特別
20191114,四,False,無特別
20191115,五,False,無特別
20191116,六,True,無特別
20191117,日,True,無特別
20191118,一,False,無特別
20191119,二,False,無特別
20191120,三,False,無特別
20191121,四,False,無特別
20191122,五,False,無特別
20191123,六,True,無特別
20191124,日,True,無特別
20191125,一,False,無特別
20191126,二,False,無特別
20191127,三,False,無特別
20191128,四,False,無特別
20191129,五,False,無特別
20191130,六,True,無特別
20191201,日,True,無特別
20191202,一,False,無特別
20191203,二,False,無特別
20191204,三,False,無特別
20191205,四,False,無特別
20191206,五,False,無特別
20191207,六,True,無特別
20191208,日,True,無特別
20191209,一,False,無特別
20191210,二,False,無特別
20191211,三,False,無特別
20191212,四,False,無特別
20191213,五,False,無特別
20191214,六,True,無特別
20191215,日,True,無特別
20191216,一,False,無特別
20191217,二,False,無特別
20191218,三,False,無特別
20191219,四,False,無特別
20191220,五,False,無特別
20191221,六,True,無特別
20191222,日,True,無特別
20191223,一,False,無特別
20191224,二,False,無特別
20191225,三,False,無特別
20191226,四,False,無特別
20191227,五,False,無特別
20191228,六,True,無特別
20191229,日,True,無特別
20191230,一,False,無特別
20191231,二,False,無特別
